conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1909827326730469854,Wed Apr 09 04:38:25 +0000 2025,0,Ada titik dimana aku menutup diri dan setidak percaya itu dengan hubungan apalagi pernikahan yang isi nya patriaki dan kdrt. Sempet kepikiran childfree juga sih. Haha,1909828221413343506,,sirwooziunivers,in,,0,1,0,https://x.com/sirwooziunivers/status/1909828221413343506,1234614331557330949,sirwooziunivers
1909825702175866940,Wed Apr 09 04:28:24 +0000 2025,0, childfree tu haram tau sebenarnya nyenyenye thats why kena faham tujuan kahwn nyenyenye kau couple sebelum kahwin tu pun haram tapi kau buat jugak,1909825702175866940,,,in,,0,0,0,https://x.com/nnazels/status/1909825702175866940,1792859143461867520,nnazels
1909819906821964027,Wed Apr 09 04:05:23 +0000 2025,0,setuju aku gapernah against org yg memilih untuk childfree. tp semenjak punya anak jadi SEMAKIN paham kenapa beberapa org memilih untuk childfree karena merasa bgt punya anak itu sebuah tanggung jawab yg ga main2 ak yg punya full support system aja kadang ada kewalahannya,1909819906821964027,,,in,she/her,0,0,0,https://x.com/nsfvvante/status/1909819906821964027,1331652739,nsfvvante
1909819713418674269,Wed Apr 09 04:04:37 +0000 2025,0,Alasan kenapa indonesia sebaiknya childfree buat orang2 yg ga mampu ,1909819713418674269,,,in,"Blue Earth, MN",0,0,1,https://x.com/byrigss/status/1909819713418674269,1683521882736431110,byrigss
1909428585481617736,Wed Apr 09 03:59:03 +0000 2025,52,Kalau ada kempen childfree hah bagitahu. Tapi setakat ni tkde lah dorang tu berkempen. Just bagitahu org tht they exist. Itu saja. Buat apa nk judge org lain punya decision. Ye dak?,1909818314559570239,,Liyanabright,in,,0,1,1,https://x.com/Liyanabright/status/1909818314559570239,142711721,Liyanabright
1909816246507602158,Wed Apr 09 03:50:50 +0000 2025,1,Thread lubuk waniter senang beranak and punya impian beranak yang tinggi tu yang malas masuk campur issue childfree kat sana baik aku,1909816246507602158,,,in,"Negri Sembilan, Malaysia",0,1,0,https://x.com/realyuyun/status/1909816246507602158,615588875,realyuyun
1909428585481617736,Wed Apr 09 03:49:25 +0000 2025,26,@n_azzurajafri Yelah tu. I tak nampak pulak lah org pergi buat tunjuk perasaan suruh org lain childfree jugak. It's just personal punya decisions. Siapa lah kita nak sibuk hal org kan?,1909815890453184552,,n_azzurajafri,in,,0,0,2,https://x.com/Liyanabright/status/1909815890453184552,142711721,Liyanabright
1909815875299127580,Wed Apr 09 03:49:21 +0000 2025,1,Ini bener-bener relate. Makin lama makin paham kenapa banyak yg pilih childfree (apalagi in this economy &amp; regime) ya Aku yg awalnya pengen punya anak 3 sekarang ngerasa 1 aja ampun banget Aku bahagia sama anakku tapi aku gak bisa kendalikan lingkunganku.,1909815875299127580,,,in,spal-spil,0,3,0,https://x.com/sonaintan/status/1909815875299127580,145763594,sonaintan
1909428585481617736,Wed Apr 09 03:39:41 +0000 2025,0,@hucingg Terdiam org yg tanya tu but i saw ada jugak yg childfree ckp mcm tu sbb malas nk berbahas dgn org2 tua.,1909813440497287351,,hucingg,in,,0,0,0,https://x.com/Liyanabright/status/1909813440497287351,142711721,Liyanabright
1909205291260084516,Wed Apr 09 01:36:14 +0000 2025,1,@disyarinda Not even dg ortu yg jahat manipulatif menjadikan anak sbg investasi dg ortu yg baik tapi agak ky tiger parents &amp; hubungannya disfungsional aja bisa kok menyebabkan keinginan childfree.,1909782373904109973,,disyarinda,in,Indonesia,0,0,0,https://x.com/nerdyluc/status/1909782373904109973,716160799,nerdyluc
1909428585481617736,Wed Apr 09 01:26:10 +0000 2025,82,@Liyanabright Betul. Sebab tu kita kena belajar untuk diamkan benda yang takda kena mengena dengan diri kita. Dan tak haram. Kalau orang promote zina daripada kahwin itu kita kena tentang. Dan kalau childfree ini dikempenkan maka kita kena tegur. Tapi kalau ia hanya pilihan pasangan atas,1909779838698983846,,Liyanabright,in,Malaysia,0,1,17,https://x.com/n_azzurajafri/status/1909779838698983846,715062621058252800,n_azzurajafri
1909777237085507781,Wed Apr 09 01:15:49 +0000 2025,1,gue setuju dg childfree krn untuk berhubungan serius pun gue ragu. mental gue buat hidup biasa aja masih mencak2 ditambah ngeliat ortu yg punya sifat gak karuan dan mulai keliatan bibitnya di gue. enggak gue gak mau anak gue harus nanggung beban mental kayak gue,1909777237085507781,,,in,loonaverse,0,0,0,https://x.com/bucin_loona/status/1909777237085507781,966634298596999170,bucin_loona
1909428585481617736,Wed Apr 09 01:09:46 +0000 2025,163,I rasa kan valid je if a woman taknak bersalin sbb takut so dia pun awal dah decide with her partner to go childfree bukannya salah sorang je yg decide pastu later gaduh2. Korang ni jangan lah tgok dunia ni guna lensa sendiri je,1909775711646478816,,Liyanabright,in,,0,1,15,https://x.com/Liyanabright/status/1909775711646478816,142711721,Liyanabright
1909428585481617736,Wed Apr 09 01:02:37 +0000 2025,42,@Oxfomosa Paling kelakar bila org tu kata childfree haram taknak anak takpe masalahnya sama je tpi dalam bahasa yg berbeza,1909773912159760440,,Oxfomosa,in,,0,0,2,https://x.com/Liyanabright/status/1909773912159760440,142711721,Liyanabright
1909773294326469116,Wed Apr 09 01:00:09 +0000 2025,24,Check balik apa maksud liberalismeAnother thing we never know kenapa org tu decide nk childfree maybe dia ada traumas yg dia tknak pass kt anak2 dia mcm mana some org tua pass kt generation skrg. Lagi satu i think valid je if a woman takut nak bersalin sbb it's not easy bro,1909773294326469116,,,in,,0,1,3,https://x.com/Liyanabright/status/1909773294326469116,142711721,Liyanabright
1909773181579337921,Wed Apr 09 00:59:43 +0000 2025,0,iya bener dulu judgy bgt sama orang2 yg malah mau childfree sekarang : https://t.co/BhyNt9eyRl,1909773181579337921,https://pbs.twimg.com/tweet_video_thumb/GoDglKFbYAAW9Hm.jpg,,in,Bali,0,0,0,https://x.com/ajeonghaseyo/status/1909773181579337921,244748879,ajeonghaseyo
1909772587305255052,Wed Apr 09 00:57:21 +0000 2025,0,lowkey ngedukung childfree biar gak kebanyakan tenaga kerja dan ngurangin kompetisi,1909772587305255052,,,in,,0,0,1,https://x.com/dejayvouesz/status/1909772587305255052,1673373488772702216,dejayvouesz
1909760491217682838,Wed Apr 09 00:09:17 +0000 2025,0,Gimana... Gimana caranya ngasih tau kalau kita itu mau childfree?,1909760491217682838,,,in,,0,0,0,https://x.com/iyaudah_iyadeh/status/1909760491217682838,989244072916238336,iyaudah_iyadeh
1909749375267733586,Tue Apr 08 23:36:32 +0000 2025,0,@moonstellar__ nah gatau jg kalo itu tp baru tau kalo childfree itu boleh. tp kalo alasan sterilnya valid kaya takut dholim kalo punya anak gitu2 harusnya dibolehin gasih?,1909752247812288822,,moonstellar__,in,jakarta,0,1,0,https://x.com/sherendipiti/status/1909752247812288822,1977687690,sherendipiti
1909749375267733586,Tue Apr 08 23:27:01 +0000 2025,0,nerbener indah ya kek lu mau childfree even buat alasan sesimple mau ttp cantik aja dibolehin. selama ga koar2 dan mengkampanyekan,1909749852885729371,,sherendipiti,in,jakarta,0,0,0,https://x.com/sherendipiti/status/1909749852885729371,1977687690,sherendipiti
1909743539619348901,Tue Apr 08 23:01:55 +0000 2025,0,Sebab mg ada pun kes org yg declare dia childfree ni gugurkn kandungan dia..sbb dakyah korg ni la..sebarkn bnda yg bkn2..zzZZzz..tak pyh nk proud sgt umun kt serata alam..lps tu bila kna kecam merentan jugak,1909743539619348901,,,in,malaysia,0,0,0,https://x.com/SyafinahYusoff/status/1909743539619348901,150475493,SyafinahYusoff
1909737141191819681,Tue Apr 08 22:36:30 +0000 2025,2,Laahhhhhhhh org nak childfree pun didengki...dh psngn tu pilih nak childfree tiberrrr kau nak atur hidup dorg.,1909737141191819681,,,in,"Prague, Czech Republic",0,0,1,https://x.com/The_redTULIP/status/1909737141191819681,1181384613328867328,The_redTULIP
1909234217063739569,Tue Apr 08 22:29:25 +0000 2025,0,@woonyanggurl Kita childfree..udah punya 1 aja cukupp si sendok,1909735361334612060,,woonyanggurl,in,,0,1,0,https://x.com/Cwesan_/status/1909735361334612060,1766394220087267328,Cwesan_
1909642252894560589,Tue Apr 08 21:56:48 +0000 2025,0,@wseokiess INI MAKSUDNYA MEREKA CHILDFREE KAN???,1909727149197869071,,wseokiess,in,,0,0,0,https://x.com/artmazink/status/1909727149197869071,1430141179769737223,artmazink
1909414508705309057,Tue Apr 08 21:31:03 +0000 2025,100,@scharipahhh now that u mention it tah2 diorg igt childfree tu pompuan saja2 tie tubes,1909720672936640549,,scharipahhh,in,Malaysia,0,0,0,https://x.com/pelisahh/status/1909720672936640549,4383283093,pelisahh
1909716835114926379,Tue Apr 08 21:15:48 +0000 2025,0,Gue memikirkan opsi childfree karena ya ngatur waktu buat diri sendiri saja susah ya kali mau nambah beban dengan ngurus anak. Makanya gue setuju productivity hacks versi childfree akan beda sama orang yang punya anak.,1909716835114926379,,,in,Between 1st page & 10th page,0,0,0,https://x.com/timeishourglass/status/1909716835114926379,1437048164633116674,timeishourglass
1909522068888338688,Tue Apr 08 08:21:53 +0000 2025,5,Childfree memang urusan personal. Tapi konskekuensinya bisa sangat parah di skala nasional. Menurut data UN Korea Selatan di tahun 2060 akan punah karena fertility ratenya udah ga ketolong. Sila disimak di video ini https://t.co/sLHHC6SPdi https://t.co/uVCMqQn6jF,1909522068888338688,https://pbs.twimg.com/media/Gn_8M9VbYAAYAFN.jpg,,in,Bontang,5,0,0,https://x.com/candraawiguna/status/1909522068888338688,299709137,candraawiguna
1908772173629808656,Tue Apr 08 08:19:00 +0000 2025,0,@SiMasBanu @gerimhis @agustinafa6165 @Cygnelis711 @imwinteoa Lu nikah tp gak pingin punya anak itu gimana konsepnya... Kebanyakan orang² yang childfree itu orang² kafir yang dicontoh oleh muslim/muslimah. bersenggama sama suami/istri itu dapet pahala punya anak juga dapet berkah besar kalo lu takut ekonomi lu gak mampu itu cuma alasan,1909521346364948670,,SiMasBanu,in,apsela korek's,0,1,0,https://x.com/nophagundol/status/1909521346364948670,173004529,nophagundol
1909521304602235236,Tue Apr 08 08:18:50 +0000 2025,3,coba gw aktif main X lagi dr sebelum hamil keknya gw juga mutusin buat childfree,1909521304602235236,,,in,Поранешна Југословенска Републ,0,2,0,https://x.com/cabiuw/status/1909521304602235236,397097268,cabiuw
1909209601343644063,Tue Apr 08 08:10:18 +0000 2025,1,@ardi_tama1 Resiko yang harus di hadapi para penganut childfree,1909519153561846007,,ardi_tama1,in,,0,0,0,https://x.com/TabatiereMaddok/status/1909519153561846007,606225435,TabatiereMaddok
1909515788542967886,Tue Apr 08 07:56:55 +0000 2025,8,Akupun memutuskan childfree sbg anak yg tumbuh dgn 5x ortu kawin cerai pelecehan oleh saudara tiri bullying di sekolah diselingkuhi suami cerai dll. Yg akan jd anakku kelak ga layak nerima semua trauma dan emosi dr lukaku yg sebesar ini.,1909515788542967886,,,in,,0,4,1,https://x.com/Cetepbebek/status/1909515788542967886,1876423510500978688,Cetepbebek
1909459343571140818,Tue Apr 08 07:47:17 +0000 2025,54,@meinmokhtar Ptutnya kau yg byr 1000 dia yg 450. Klau dia nk byr okay lah. Tp ptut x pyh pun xpe. Klau dia xnk x perlu paksa. Pstu cara kau mntk mcm lps kahwin korg plan nk childfree forever. Klau plan nk childfree xpelah. Ni hutang kau pun suruh laki byr dah tu bnda anak2 nafkah2 lain cmne?,1909513361513206246,,meinmokhtar,in,Kajang,0,1,3,https://x.com/Finie_Asif/status/1909513361513206246,130174047,Finie_Asif
1909507845676318895,Tue Apr 08 07:25:22 +0000 2025,2,Gen Z yg sejak kuliah cuma melihat masa depan yg makin lama makin suram dan memutuskan kaburajadulu childfree atau doom spending: https://t.co/GGjov2O435,1909507845676318895,https://pbs.twimg.com/tweet_video_thumb/Gn_vQpjbIAAcgTf.jpg,,in,,0,1,0,https://x.com/lutfithe13th/status/1909507845676318895,6689892,lutfithe13th
1909414508705309057,Tue Apr 08 07:05:22 +0000 2025,56,@pelisahh Tak salah pun nk childfree biar pasangan sendiri yang decide. Tak dosa pun kalau kita childfree buat masa ni maybe kita takde cadangan nk ada anak masa depan mana tahu kan. Netizen jangan marah if diorang nk childfree unless diorang promote pasal childfree baru boleh debate,1909502812540879275,,pelisahh,in,alam duit berkepuk2,0,0,3,https://x.com/miloeppy/status/1909502812540879275,1679641081246547969,miloeppy
1909501197947670551,Tue Apr 08 06:58:57 +0000 2025,0,Mahal bgt ya pantesan banyak yg childfree wkwlwkwkwk,1909501197947670551,,,in,"“Beatrix Cecilia Atmadja.” Mewarnai Jakarta sejak tahun 1998 — bukan sekadar paras jelita, melainkan jiwa ceria yang menari dalam harmoni sempurna.",0,0,0,https://x.com/bsonqmin/status/1909501197947670551,1766108800036261888,bsonqmin
1909500157382795567,Tue Apr 08 06:54:48 +0000 2025,1,LAHHHHHH ada orang ttc terasa kalau orang lain childfree?? Ko kenapa nyah???,1909500157382795567,,,in,,0,0,0,https://x.com/itsqma/status/1909500157382795567,93613001,itsqma
1909491433217859651,Tue Apr 08 06:25:46 +0000 2025,17,Siapa yg nak childfree jangan biarkan agamawan kapitalis kerajaan &amp; pengikut bebal mereka menakut-nakutkan kamu. Dah beranak nanti tak boleh dah kembali sebelum beranak. Susah pokai takde masa kau hadap la. Mereka ni takkan tolong kamu lg dia kecam ada la,1909492847981871165,,havzichiori,in,,0,0,5,https://x.com/havzichiori/status/1909492847981871165,2461160882,havzichiori
1909489027277050145,Tue Apr 08 06:10:35 +0000 2025,1,Orang lain decided untuk childfree orang lain yang merentan. Sibuk ambil peduli rahim orang lain rahim kau banyak cysts ko tak tahu!!,1909489027277050145,,,in,,0,0,0,https://x.com/lowkeyizz/status/1909489027277050145,1414903134,lowkeyizz
1909484019143917878,Tue Apr 08 05:50:41 +0000 2025,1,buatku pemikiran kaya gini tuh personally karna traumatic life event sh bayangin aja sampe Q3 2024 lalu aku msh punya cita2 mau jadi ibu yg baik atau at least adopsi anak tapi di akhir 2024 aku udah prefer childfree dan ga lagi memprioritaskan nikah,1909484019143917878,,,in,my sanctuary,0,0,0,https://x.com/sanctuarealm/status/1909484019143917878,1572490738507878400,sanctuarealm
1909274988450021520,Tue Apr 08 05:50:34 +0000 2025,6,@ladifsaint Akhirnya ada alasan knp pasangan gay sukanya anal soalnya mrk childfree.,1909483989678907854,,ladifsaint,in,on the way; akhirat,0,0,0,https://x.com/benabdlwaheed/status/1909483989678907854,3307907731,benabdlwaheed
1909480657560174854,Tue Apr 08 05:37:19 +0000 2025,0,ye yg jenis susah dpt anak xnak amek anak angkat tu aku pelik belambak mintak di adopt nak jgk gaduh ngn geng single n childfree ko dh kenapa,1909480657560174854,,,in, luxiukai'.ㅅ')9 wolf era ㅇㅅㅇ ,0,0,0,https://x.com/monsterbaek056/status/1909480657560174854,2936405696,monsterbaek056
1909478003622789352,Tue Apr 08 05:26:47 +0000 2025,10,ORANG MACAM NI YANG KAU PATUT MARAH BUAT ANAK TAPI SEBENARNYA TAK PREPARE EMOTIONAL MENTAL DAN PHYSICAL UTK ADA ANAK BUKAN MERENTAN MARAH ORANG NAK CHILDFREE BODOH TAKLEH BAWAK BINCANGGG,1909478003622789352,,,in,,0,1,0,https://x.com/eyesyatanuki/status/1909478003622789352,429667837,eyesyatanuki
1909477961545531613,Tue Apr 08 05:26:37 +0000 2025,1,Nanti gaduh pasal childfree lagi lah ni ekk Kila tu dah bagus senyap tiber nak jugak dapat validation kat sini,1909477961545531613,,,in,"Selangor, Malaysia 🇲🇾",0,0,0,https://x.com/kouakivelvet/status/1909477961545531613,725640282432106497,kouakivelvet
1909476958838440272,Tue Apr 08 05:22:38 +0000 2025,10,Tak paham aku kenapa la orang suka sangat nak merentan kalau ada orang tu decide nak childfree. Bukannya kacau hidup dia pun pelik la manusia ni ,1909476958838440272,,,in,,0,0,2,https://x.com/txtmystyle/status/1909476958838440272,1420577491891015681,txtmystyle
1909414508705309057,Tue Apr 08 05:13:49 +0000 2025,173,@pelisahh Org lain yg childfree yg takde kena mengena pulak terasa jenuh nak layan perasaan org takde kena mengena,1909474742077215074,,pelisahh,in,Malaysia,0,0,10,https://x.com/farraTamam/status/1909474742077215074,577443360,farraTamam
1909472770553266419,Tue Apr 08 05:05:59 +0000 2025,17,Suruh kakak ipar tu stop dari baca post pasal childfree. Baca post yang murni2 yang positive2 je selain doa n usaha. Anak cepat or lambat tu kan soal rezeki? Kenapa nak kena sedih bitter kat post orang? Tak faham. Kalau nak cepat sangat pergi jkm ambik anak angkat terus.,1909472770553266419,,,in,,0,0,11,https://x.com/Sofieopie123/status/1909472770553266419,1539850790818689025,Sofieopie123
1909471212117672308,Tue Apr 08 04:59:47 +0000 2025,0,apa hukum nak childfree dari segi islam sebenarnya eh,1909471212117672308,,,in,Kuala Lumpur City,0,0,0,https://x.com/NtshAfqh/status/1909471212117672308,929874145,NtshAfqh
1909468154390364659,Tue Apr 08 04:47:38 +0000 2025,26,apa la yang orang bitter sangat dengan orang nak childfree ni lepastu bila nampak makpak pukul anak la apa la mula la ada ayat kalau tak nak anak jangan la beranak pastu apa bezanya dengan yang nak childfree ni dorang tak nak anak kau suruh beranak pula. Mende,1909468154390364659,,,in,"4기 , 6기 - 9기",0,0,12,https://x.com/RKlVETHV/status/1909468154390364659,1020614765700296705,RKlVETHV
1909466658793529532,Tue Apr 08 04:41:42 +0000 2025,0,katanya mau childfree tapi liat bayi dikit nengok,1909466658793529532,,,in,,0,0,0,https://x.com/gcnyyyyy/status/1909466658793529532,3275407303,gcnyyyyy
1908907173536817431,Tue Apr 08 04:24:46 +0000 2025,35,@markonahajis Saya tak setuju juga konsep childfree. Tapi kan as a mother i think we should have the mindset of wanting a kid. Kalau x nak baik jangan aniaya budak tu. So i respect any strong and brave lady making that decision. Igt senang dan suka2 je nak childfree? I don't think so.,1909462396542107737,,markonahajis,in,Malaysia,0,1,0,https://x.com/mayakmrlzmn/status/1909462396542107737,313777245,mayakmrlzmn
1909458593273069665,Tue Apr 08 04:09:39 +0000 2025,0,Salah ke childfree ni? Kalau kawin wajib ade anak ke? Tau tak kalau nak beranak tu kene ready mental &amp; fizikal... kalau fizikal dah ready tp mental belum tak guna jugak dikk . Kesian ank tu nanti lahir kene abuse..,1909458593273069665,,,in,🇲🇾,0,0,0,https://x.com/SyazErah/status/1909458593273069665,396454624,SyazErah
